ItemID,Bar,License,Item,Price,State
718,CUBANO'S,284560-8641,"Strawberry Cheesecake",468.05,Delaware
719,CUBANO'S,284560-8641,"Blue Moon",328.05,Delaware
720,CUBANO'S,284560-8641,"Yuengling Lager",318.05,Delaware
721,CUBANO'S,284560-8641,Tsingtao,298.05,Delaware
722,CUBANO'S,284560-8641,"Keystone Light",158.05,Delaware
723,CUBANO'S,284560-8641,"Mil’s Best Ice",388.05,Delaware
724,CUBANO'S,284560-8641,Pepsi-Cola,568.05,Delaware
725,CUBANO'S,284560-8641,"Cheese Buger",438.05,Delaware
726,CUBANO'S,284560-8641,"Extra Yanjing",288.05,Delaware
168,"BACCHUS OF LEBANON",397549-9173,Pancakes,490.26,Florida
169,"BACCHUS OF LEBANON",397549-9173,"Steel Reserve",350.26,Florida
170,"BACCHUS OF LEBANON",397549-9173,"Bud Light",260.26,Florida
171,"BACCHUS OF LEBANON",397549-9173,Nachos,30.26,Florida
172,"BACCHUS OF LEBANON",397549-9173,"Michelob Ultra",210.26,Florida
173,"BACCHUS OF LEBANON",397549-9173,Quesadillas,60.26,Florida
174,"BACCHUS OF LEBANON",397549-9173,"Corpse Reviver 212",700.26,Florida
175,"BACCHUS OF LEBANON",397549-9173,Bakers,720.26,Florida
176,"BACCHUS OF LEBANON",397549-9173,Steak,500.26,Florida
177,"BACCHUS OF LEBANON",397549-9173,"Busch Light",180.26,Florida
178,"BACCHUS OF LEBANON",397549-9173,"French Toast",480.26,Florida
179,"BACCHUS OF LEBANON",397549-9173,"Extra Yanjing",280.26,Florida
562,"CHAPALA RESTAURANT",659157-0376,Budweiser,246.02,Michigan
563,"CHAPALA RESTAURANT",659157-0376,Pepsi-Cola,566.02,Michigan
564,"CHAPALA RESTAURANT",659157-0376,"Steel Reserve",356.02,Michigan
565,"CHAPALA RESTAURANT",659157-0376,Icehouse,366.02,Michigan
566,"CHAPALA RESTAURANT",659157-0376,"Pastrami Hash",536.02,Michigan
567,"CHAPALA RESTAURANT",659157-0376,"Stella Artois",136.02,Michigan
568,"CHAPALA RESTAURANT",659157-0376,"Onion rings",26.02,Michigan
569,"CHAPALA RESTAURANT",659157-0376,"Fried Pickles",416.02,Michigan
570,"CHAPALA RESTAURANT",659157-0376,Pancakes,496.02,Michigan
571,"CHAPALA RESTAURANT",659157-0376,"Corona Light",376.02,Michigan
572,"CHAPALA RESTAURANT",659157-0376,"Mil’s Best Ice",386.02,Michigan
1420,"LONGHORN STEAKHOUSE",039890-9002,"Farro Salad",86.97,Michigan
1421,"LONGHORN STEAKHOUSE",039890-9002,"7 Up",636.97,Michigan
1422,"LONGHORN STEAKHOUSE",039890-9002,"Diet Dr Pepper",606.97,Michigan
1423,"LONGHORN STEAKHOUSE",039890-9002,Snow,276.97,Michigan
1424,"LONGHORN STEAKHOUSE",039890-9002,Red,656.97,Michigan
1425,"LONGHORN STEAKHOUSE",039890-9002,"Natural Light",196.97,Michigan
1426,"LONGHORN STEAKHOUSE",039890-9002,"Stella Artois",136.97,Michigan
1427,"LONGHORN STEAKHOUSE",039890-9002,"French Toast",486.97,Michigan
1428,"LONGHORN STEAKHOUSE",039890-9002,"Corona Light",376.97,Michigan
1429,"LONGHORN STEAKHOUSE",039890-9002,"Cheese Buger",436.97,Michigan
1430,"LONGHORN STEAKHOUSE",039890-9002,Wings,46.97,Michigan
1764,"OUTTA THE WAY CAFE",993879-6407,"Corpse Reviver 212",708.05,Pennsylvania
1765,"OUTTA THE WAY CAFE",993879-6407,"Tater Tots",408.05,Pennsylvania
1766,"OUTTA THE WAY CAFE",993879-6407,"Modelo Especial",208.05,Pennsylvania
1767,"OUTTA THE WAY CAFE",993879-6407,"Mozzarella sticks",58.05,Pennsylvania
1768,"OUTTA THE WAY CAFE",993879-6407,"Bud Ice",128.05,Pennsylvania
1769,"OUTTA THE WAY CAFE",993879-6407,"Lamb Chops",548.05,Pennsylvania
1770,"OUTTA THE WAY CAFE",993879-6407,"Keystone Light",158.05,Pennsylvania
1771,"OUTTA THE WAY CAFE",993879-6407,Budweiser,248.05,Pennsylvania
1772,"OUTTA THE WAY CAFE",993879-6407,Pepsi-Cola,568.05,Pennsylvania
1773,"OUTTA THE WAY CAFE",993879-6407,"Steel Reserve",358.05,Pennsylvania
1725,"NORMANDIE FARM RESTAURANT",604511-6289,"Diet Pepsi",592.32,"South Dakota"
1726,"NORMANDIE FARM RESTAURANT",604511-6289,"Dos Equis",332.32,"South Dakota"
1727,"NORMANDIE FARM RESTAURANT",604511-6289,"Michelob Ultra",212.32,"South Dakota"
1728,"NORMANDIE FARM RESTAURANT",604511-6289,Sprite,582.32,"South Dakota"
1729,"NORMANDIE FARM RESTAURANT",604511-6289,"Coors Banquet",342.32,"South Dakota"
1730,"NORMANDIE FARM RESTAURANT",604511-6289,"Strawberry Cheesecake",462.32,"South Dakota"
1731,"NORMANDIE FARM RESTAURANT",604511-6289,"Yuengling Lager",312.32,"South Dakota"
1732,"NORMANDIE FARM RESTAURANT",604511-6289,White,672.32,"South Dakota"
1733,"NORMANDIE FARM RESTAURANT",604511-6289,"Artichoke dip",72.32,"South Dakota"
1734,"NORMANDIE FARM RESTAURANT",604511-6289,"Stella Artois",132.32,"South Dakota"
551,"CAVA RESTAURANT",727659-2461,"Corona Extra",226.02,Mississippi
552,"CAVA RESTAURANT",727659-2461,"Farro Salad",86.02,Mississippi
553,"CAVA RESTAURANT",727659-2461,"Bulleit 10YR",736.02,Mississippi
554,"CAVA RESTAURANT",727659-2461,Guinness,396.02,Mississippi
555,"CAVA RESTAURANT",727659-2461,"Extra Yanjing",286.02,Mississippi
556,"CAVA RESTAURANT",727659-2461,"Iresh Breakfast",516.02,Mississippi
557,"CAVA RESTAURANT",727659-2461,"French fries",16.02,Mississippi
558,"CAVA RESTAURANT",727659-2461,Rose,666.02,Mississippi
559,"CAVA RESTAURANT",727659-2461,"7 Up",636.02,Mississippi
560,"CAVA RESTAURANT",727659-2461,"Coca Cola",556.02,Mississippi
561,"CAVA RESTAURANT",727659-2461,"French Toast",486.02,Mississippi
2346,"THAI AT SILVER SPRING",887258-6824,"Mountain Dew",640.03,Kansas
2347,"THAI AT SILVER SPRING",887258-6824,White,740.03,Kansas
2348,"THAI AT SILVER SPRING",887258-6824,"Farro Salad",150.03,Kansas
2349,"THAI AT SILVER SPRING",887258-6824,Prosscco,750.03,Kansas
2350,"THAI AT SILVER SPRING",887258-6824,"Bud Ice",190.03,Kansas
2351,"THAI AT SILVER SPRING",887258-6824,"Stella Artois",200.03,Kansas
2352,"THAI AT SILVER SPRING",887258-6824,"Keystone Light",220.03,Kansas
2353,"THAI AT SILVER SPRING",887258-6824,"Purple Rain",810.03,Kansas
2354,"THAI AT SILVER SPRING",887258-6824,"Coors Light",320.03,Kansas
2355,"THAI AT SILVER SPRING",887258-6824,Tsingtao,360.03,Kansas
1587,"MINERVA INDIAN CUISINE",636663-6196,"Diet Dr Pepper",605.66,Pennsylvania
1588,"MINERVA INDIAN CUISINE",636663-6196,"Lamb Chops",545.66,Pennsylvania
1589,"MINERVA INDIAN CUISINE",636663-6196,"Fried Pickles",415.66,Pennsylvania
1590,"MINERVA INDIAN CUISINE",636663-6196,"Natural Ice",105.66,Pennsylvania
1591,"MINERVA INDIAN CUISINE",636663-6196,White,675.66,Pennsylvania
1592,"MINERVA INDIAN CUISINE",636663-6196,Wings,45.66,Pennsylvania
1593,"MINERVA INDIAN CUISINE",636663-6196,"Onion rings",25.66,Pennsylvania
1594,"MINERVA INDIAN CUISINE",636663-6196,Prosscco,685.66,Pennsylvania
1595,"MINERVA INDIAN CUISINE",636663-6196,Steak,505.66,Pennsylvania
1596,"MINERVA INDIAN CUISINE",636663-6196,Icehouse,365.66,Pennsylvania
1276,"LA MADELEINE",027174-2033,"Yuengling Lager",319.29,Arkansas
1277,"LA MADELEINE",027174-2033,"Extra Yanjing",289.29,Arkansas
1278,"LA MADELEINE",027174-2033,"Stella Artois",139.29,Arkansas
1279,"LA MADELEINE",027174-2033,"Coors Banquet",349.29,Arkansas
1280,"LA MADELEINE",027174-2033,Jameson,719.29,Arkansas
1281,"LA MADELEINE",027174-2033,"Coca Cola",559.29,Arkansas
1282,"LA MADELEINE",027174-2033,"Corona Extra",229.29,Arkansas
1283,"LA MADELEINE",027174-2033,"Onion rings",29.29,Arkansas
1284,"LA MADELEINE",027174-2033,"Dos Equis",339.29,Arkansas
1285,"LA MADELEINE",027174-2033,"Mozzarella sticks",59.29,Arkansas
1070,"HUNAN NIGHT",619242-8172,"Cheese Buger",438.19,Connecticut
1071,"HUNAN NIGHT",619242-8172,"Diet Dr Pepper",608.19,Connecticut
1072,"HUNAN NIGHT",619242-8172,"French Toast",488.19,Connecticut
1073,"HUNAN NIGHT",619242-8172,"Onion rings",28.19,Connecticut
1074,"HUNAN NIGHT",619242-8172,"Coors Banquet",348.19,Connecticut
1075,"HUNAN NIGHT",619242-8172,White,678.19,Connecticut
1076,"HUNAN NIGHT",619242-8172,Icehouse,368.19,Connecticut
1077,"HUNAN NIGHT",619242-8172,Omelet,528.19,Connecticut
1078,"HUNAN NIGHT",619242-8172,"Coca Cola",558.19,Connecticut
1079,"HUNAN NIGHT",619242-8172,"Bud Ice",128.19,Connecticut
1080,"HUNAN NIGHT",619242-8172,"Iresh Breakfast",518.19,Connecticut
1081,"HUNAN NIGHT",619242-8172,"Miller High Life",148.19,Connecticut
2560,"THE QUARRY HOUSE TAVERN",906351-1597,Jameson,780.29,Delaware
2561,"THE QUARRY HOUSE TAVERN",906351-1597,"Blue Moon",390.29,Delaware
2562,"THE QUARRY HOUSE TAVERN",906351-1597,"Bud Light",330.29,Delaware
2563,"THE QUARRY HOUSE TAVERN",906351-1597,Guinness,460.29,Delaware
2564,"THE QUARRY HOUSE TAVERN",906351-1597,"Corpse Reviver 212",770.29,Delaware
2565,"THE QUARRY HOUSE TAVERN",906351-1597,"Corona Extra",290.29,Delaware
2566,"THE QUARRY HOUSE TAVERN",906351-1597,Prosscco,750.29,Delaware
2567,"THE QUARRY HOUSE TAVERN",906351-1597,"Michelob Ultra",280.29,Delaware
2568,"THE QUARRY HOUSE TAVERN",906351-1597,Wings,110.29,Delaware
2569,"THE QUARRY HOUSE TAVERN",906351-1597,"Mello Yello",690.29,Delaware
2570,"THE QUARRY HOUSE TAVERN",906351-1597,Monster,710.29,Delaware
1565,"MIDDLE EAST CUISINE",682135-2579,"Fried Pickles",414.53,Idaho
1566,"MIDDLE EAST CUISINE",682135-2579,"Farro Salad",84.53,Idaho
1567,"MIDDLE EAST CUISINE",682135-2579,"Busch Light",184.53,Idaho
1568,"MIDDLE EAST CUISINE",682135-2579,"Yuengling Lager",314.53,Idaho
1569,"MIDDLE EAST CUISINE",682135-2579,Monster,644.53,Idaho
1570,"MIDDLE EAST CUISINE",682135-2579,"Extra Yanjing",284.53,Idaho
1571,"MIDDLE EAST CUISINE",682135-2579,"Mello Yello",624.53,Idaho
1572,"MIDDLE EAST CUISINE",682135-2579,Rose,664.53,Idaho
1573,"MIDDLE EAST CUISINE",682135-2579,"Coca Cola",554.53,Idaho
1574,"MIDDLE EAST CUISINE",682135-2579,Pepsi-Cola,564.53,Idaho
1575,"MIDDLE EAST CUISINE",682135-2579,Icehouse,364.53,Idaho
336,"BENIHANA OF TOKYO",746233-3159,"Bulleit 10YR",733.56,Louisiana
337,"BENIHANA OF TOKYO",746233-3159,"Onion rings",23.56,Louisiana
338,"BENIHANA OF TOKYO",746233-3159,"Miller Lite",233.56,Louisiana
339,"BENIHANA OF TOKYO",746233-3159,"Lamb Chops",543.56,Louisiana
340,"BENIHANA OF TOKYO",746233-3159,"Fried Pickles",413.56,Louisiana
341,"BENIHANA OF TOKYO",746233-3159,"Blue Moon",323.56,Louisiana
342,"BENIHANA OF TOKYO",746233-3159,"Dos Equis",333.56,Louisiana
343,"BENIHANA OF TOKYO",746233-3159,"Pastrami Hash",533.56,Louisiana
344,"BENIHANA OF TOKYO",746233-3159,Prosscco,683.56,Louisiana
345,"BENIHANA OF TOKYO",746233-3159,"Iresh Breakfast",513.56,Louisiana
346,"BENIHANA OF TOKYO",746233-3159,"Strawberry Cheesecake",463.56,Louisiana
347,"BENIHANA OF TOKYO",746233-3159,"Purple Rain",743.56,Louisiana
516,CANOPY,993738-4536,"Tater Tots",401.07,Montana
517,CANOPY,993738-4536,"Diet Dr Pepper",601.07,Montana
518,CANOPY,993738-4536,"Fried Pickles",411.07,Montana
519,CANOPY,993738-4536,"Artichoke dip",71.07,Montana
520,CANOPY,993738-4536,Pepsi-Cola,561.07,Montana
521,CANOPY,993738-4536,"Extra Yanjing",281.07,Montana
522,CANOPY,993738-4536,Guinness,391.07,Montana
523,CANOPY,993738-4536,"Corpse Reviver 212",701.07,Montana
524,CANOPY,993738-4536,"French Toast",481.07,Montana
525,CANOPY,993738-4536,Prosscco,681.07,Montana
526,CANOPY,993738-4536,Rose,661.07,Montana
527,CANOPY,993738-4536,Heineken,161.07,Montana
1454,"LOS COBANOS RESTAURANT",312938-5286,"Purple Rain",746.97,Vermont
1455,"LOS COBANOS RESTAURANT",312938-5286,"Coca Cola",556.97,Vermont
1456,"LOS COBANOS RESTAURANT",312938-5286,Sprite,586.97,Vermont
1457,"LOS COBANOS RESTAURANT",312938-5286,"Diet Pepsi",596.97,Vermont
1458,"LOS COBANOS RESTAURANT",312938-5286,Rose,666.97,Vermont
1459,"LOS COBANOS RESTAURANT",312938-5286,"Modelo Especial",206.97,Vermont
1460,"LOS COBANOS RESTAURANT",312938-5286,"Artichoke dip",76.97,Vermont
1461,"LOS COBANOS RESTAURANT",312938-5286,"Dos Equis",336.97,Vermont
1462,"LOS COBANOS RESTAURANT",312938-5286,"Coors Light",256.97,Vermont
1463,"LOS COBANOS RESTAURANT",312938-5286,"Pastrami Hash",536.97,Vermont
1464,"LOS COBANOS RESTAURANT",312938-5286,Monster,646.97,Vermont
192,"BANGKOK GARDEN RESTAURANT",577007-7120,Guinness,395.22,Washington
193,"BANGKOK GARDEN RESTAURANT",577007-7120,"Stella Artois",135.22,Washington
194,"BANGKOK GARDEN RESTAURANT",577007-7120,"Strawberry Cheesecake",465.22,Washington
195,"BANGKOK GARDEN RESTAURANT",577007-7120,PEARLRIVER,305.22,Washington
196,"BANGKOK GARDEN RESTAURANT",577007-7120,"Pabst Blue Ribbon",115.22,Washington
197,"BANGKOK GARDEN RESTAURANT",577007-7120,"Lamb Chops",545.22,Washington
198,"BANGKOK GARDEN RESTAURANT",577007-7120,Sprite,585.22,Washington
199,"BANGKOK GARDEN RESTAURANT",577007-7120,"Cheesecake eggrolls",455.22,Washington
200,"BANGKOK GARDEN RESTAURANT",577007-7120,Milestones,695.22,Washington
201,"BANGKOK GARDEN RESTAURANT",577007-7120,Red,655.22,Washington
202,"BANGKOK GARDEN RESTAURANT",577007-7120,"Chicken Pot Pie",475.22,Washington
203,"BANGKOK GARDEN RESTAURANT",577007-7120,"Mello Yello",625.22,Washington
44,"AMALFI RISTORANTE",128083-8887,"Miller High Life",146.3,Louisiana
45,"AMALFI RISTORANTE",128083-8887,"Busch Light",186.3,Louisiana
46,"AMALFI RISTORANTE",128083-8887,"Miller Lite",236.3,Louisiana
47,"AMALFI RISTORANTE",128083-8887,"Mountain Dew",576.3,Louisiana
48,"AMALFI RISTORANTE",128083-8887,"Natural Ice",106.3,Louisiana
49,"AMALFI RISTORANTE",128083-8887,"Coors Banquet",346.3,Louisiana
50,"AMALFI RISTORANTE",128083-8887,"Diet Dr Pepper",606.3,Louisiana
51,"AMALFI RISTORANTE",128083-8887,"Dos Equis",336.3,Louisiana
52,"AMALFI RISTORANTE",128083-8887,"Cheesecake eggrolls",456.3,Louisiana
2464,"The Chandos Arms",072616-5319,"7 Up",701.77,Texas
2465,"The Chandos Arms",072616-5319,"Corpse Reviver 212",771.77,Texas
2466,"The Chandos Arms",072616-5319,"Miller High Life",211.77,Texas
2467,"The Chandos Arms",072616-5319,"Coors Banquet",411.77,Texas
2468,"The Chandos Arms",072616-5319,"Lamb Chops",611.77,Texas
2469,"The Chandos Arms",072616-5319,"Mello Yello",691.77,Texas
2470,"The Chandos Arms",072616-5319,"Steel Reserve",421.77,Texas
2471,"The Chandos Arms",072616-5319,Jameson,781.77,Texas
2472,"The Chandos Arms",072616-5319,Quesadillas,131.77,Texas
2473,"The Chandos Arms",072616-5319,"Iresh Breakfast",581.77,Texas
2474,"The Chandos Arms",072616-5319,"Mil’s Best Ice",451.77,Texas
2475,"The Chandos Arms",072616-5319,"Chicken Buger",511.77,Texas
419,"Brass Monkey",704506-9023,"Chicken Pot Pie",470.49,Florida
420,"Brass Monkey",704506-9023,Heineken,160.49,Florida
421,"Brass Monkey",704506-9023,Sprite,580.49,Florida
422,"Brass Monkey",704506-9023,"Bud Ice",120.49,Florida
423,"Brass Monkey",704506-9023,"Natural Ice",100.49,Florida
424,"Brass Monkey",704506-9023,"Bulleit 10YR",730.49,Florida
425,"Brass Monkey",704506-9023,"Pabst Blue Ribbon",110.49,Florida
426,"Brass Monkey",704506-9023,"Modelo Especial",200.49,Florida
427,"Brass Monkey",704506-9023,"Corona Light",370.49,Florida
428,"Brass Monkey",704506-9023,Red,650.49,Florida
429,"Brass Monkey",704506-9023,"Yuengling Lager",310.49,Florida
430,"Brass Monkey",704506-9023,"Mountain Dew",570.49,Florida
739,"Daly's Wine Bar",686766-4572,"Bud Light",268.05,Hawaii
740,"Daly's Wine Bar",686766-4572,"Diet Dr Pepper",608.05,Hawaii
741,"Daly's Wine Bar",686766-4572,"Purple Rain",748.05,Hawaii
742,"Daly's Wine Bar",686766-4572,White,678.05,Hawaii
743,"Daly's Wine Bar",686766-4572,Jameson,718.05,Hawaii
744,"Daly's Wine Bar",686766-4572,Omelet,528.05,Hawaii
745,"Daly's Wine Bar",686766-4572,"French fries",18.05,Hawaii
746,"Daly's Wine Bar",686766-4572,Guinness,398.05,Hawaii
747,"Daly's Wine Bar",686766-4572,Icehouse,368.05,Hawaii
748,"Daly's Wine Bar",686766-4572,"Artichoke dip",78.05,Hawaii
749,"Daly's Wine Bar",686766-4572,"Tater Tots",408.05,Hawaii
2537,"The Italian Job",664654-3022,Bakers,720.15,Wisconsin
2538,"The Italian Job",664654-3022,Rose,660.15,Wisconsin
2539,"The Italian Job",664654-3022,"Corona Extra",220.15,Wisconsin
2540,"The Italian Job",664654-3022,"Pastrami Hash",530.15,Wisconsin
2541,"The Italian Job",664654-3022,"Artichoke dip",70.15,Wisconsin
2542,"The Italian Job",664654-3022,"Miller Lite",230.15,Wisconsin
2543,"The Italian Job",664654-3022,"Corona Light",370.15,Wisconsin
2544,"The Italian Job",664654-3022,"Michelob Ultra",210.15,Wisconsin
2545,"The Italian Job",664654-3022,"Mountain Dew",570.15,Wisconsin
2546,"The Italian Job",664654-3022,"Natural Ice",100.15,Wisconsin
2547,"The Italian Job",664654-3022,"Coors Light",250.15,Wisconsin
2262,"TAIPEI TOKYO",147454-4051,"Miller High Life",164.85,"South Dakota"
2263,"TAIPEI TOKYO",147454-4051,"Mil’s Best Ice",404.85,"South Dakota"
2264,"TAIPEI TOKYO",147454-4051,"Corpse Reviver 212",724.85,"South Dakota"
2265,"TAIPEI TOKYO",147454-4051,"Diet Dr Pepper",624.85,"South Dakota"
2266,"TAIPEI TOKYO",147454-4051,"Steel Reserve",374.85,"South Dakota"
2267,"TAIPEI TOKYO",147454-4051,"Coca Cola",574.85,"South Dakota"
2268,"TAIPEI TOKYO",147454-4051,Red,674.85,"South Dakota"
2269,"TAIPEI TOKYO",147454-4051,Pepsi-Cola,584.85,"South Dakota"
2270,"TAIPEI TOKYO",147454-4051,Snow,294.85,"South Dakota"
2271,"TAIPEI TOKYO",147454-4051,Quesadillas,84.85,"South Dakota"
2272,"TAIPEI TOKYO",147454-4051,"Cheesecake eggrolls",474.85,"South Dakota"
2273,"TAIPEI TOKYO",147454-4051,Busch,194.85,"South Dakota"
