BillID,License
21390,619242-8172
21391,619242-8172
21392,619242-8172
21393,619242-8172
21394,619242-8172
21395,619242-8172
21396,619242-8172
21397,619242-8172
21398,619242-8172
21399,619242-8172
21400,619242-8172
21401,619242-8172
21402,619242-8172
21403,619242-8172
21404,619242-8172
21405,619242-8172
21406,619242-8172
21407,619242-8172
21408,619242-8172
21409,619242-8172
21410,619242-8172
21411,619242-8172
21412,619242-8172
21413,619242-8172
21414,619242-8172
21415,619242-8172
21416,619242-8172
21417,619242-8172
21418,619242-8172
21419,619242-8172
21420,619242-8172
21421,619242-8172
21422,619242-8172
21423,619242-8172
21424,619242-8172
21425,619242-8172
21426,619242-8172
21427,619242-8172
21428,619242-8172
21429,619242-8172
21430,619242-8172
21431,619242-8172
21432,619242-8172
21433,619242-8172
21434,619242-8172
21435,619242-8172
21436,619242-8172
21437,619242-8172
21438,619242-8172
21439,619242-8172
21440,619242-8172
21441,619242-8172
21442,619242-8172
21443,619242-8172
21444,619242-8172
21445,619242-8172
21446,619242-8172
21447,619242-8172
21448,619242-8172
21449,619242-8172
21450,619242-8172
21451,619242-8172
21452,619242-8172
21453,619242-8172
21454,619242-8172
21455,619242-8172
21456,619242-8172
21457,619242-8172
21458,619242-8172
21459,619242-8172
21460,619242-8172
21461,619242-8172
21462,906351-1597
21463,906351-1597
21464,906351-1597
21465,906351-1597
21466,906351-1597
21467,906351-1597
21468,906351-1597
21469,906351-1597
21470,906351-1597
21471,906351-1597
21472,906351-1597
21473,906351-1597
21474,906351-1597
21475,906351-1597
21476,906351-1597
21477,906351-1597
21478,906351-1597
21479,906351-1597
21480,906351-1597
21481,906351-1597
21482,906351-1597
21483,906351-1597
21484,906351-1597
21485,906351-1597
21486,906351-1597
21487,906351-1597
21488,906351-1597
21489,906351-1597
21490,906351-1597
21491,906351-1597
21492,906351-1597
21493,906351-1597
21494,906351-1597
21495,906351-1597
21496,906351-1597
21497,906351-1597
21498,906351-1597
21499,906351-1597
21500,906351-1597
21501,906351-1597
21502,906351-1597
21503,906351-1597
21504,906351-1597
21505,906351-1597
21506,906351-1597
21507,906351-1597
21508,906351-1597
21509,906351-1597
21510,906351-1597
21511,906351-1597
21512,906351-1597
21513,906351-1597
21514,906351-1597
21515,906351-1597
21516,906351-1597
21517,906351-1597
21518,906351-1597
21519,906351-1597
21520,906351-1597
21521,906351-1597
21522,906351-1597
21523,906351-1597
21524,906351-1597
21525,906351-1597
21526,906351-1597
21527,906351-1597
21528,906351-1597
21529,906351-1597
21530,906351-1597
21531,906351-1597
21532,906351-1597
21533,906351-1597
21534,906351-1597
21535,906351-1597
21536,906351-1597
21537,906351-1597
21538,906351-1597
21539,906351-1597
21540,906351-1597
21541,906351-1597
21542,906351-1597
21543,906351-1597
21544,906351-1597
21545,682135-2579
21546,682135-2579
21547,682135-2579
21548,682135-2579
21549,682135-2579
21550,682135-2579
21551,682135-2579
21552,682135-2579
21553,682135-2579
21554,682135-2579
21555,682135-2579
21556,682135-2579
21557,682135-2579
21558,682135-2579
21559,682135-2579
21560,682135-2579
21561,682135-2579
21562,682135-2579
21563,682135-2579
21564,682135-2579
21565,682135-2579
21566,682135-2579
21567,682135-2579
21568,682135-2579
21569,682135-2579
21570,682135-2579
21571,682135-2579
21572,682135-2579
21573,682135-2579
21574,682135-2579
21575,682135-2579
21576,682135-2579
21577,682135-2579
21578,682135-2579
21579,682135-2579
21580,682135-2579
21581,682135-2579
21582,682135-2579
21583,682135-2579
21584,682135-2579
21585,682135-2579
21586,682135-2579
21587,682135-2579
21588,682135-2579
21589,682135-2579
21590,682135-2579
21591,682135-2579
21592,682135-2579
21593,682135-2579
21594,682135-2579
21595,682135-2579
21596,682135-2579
21597,682135-2579
21598,682135-2579
21599,682135-2579
21600,682135-2579
21601,682135-2579
21602,682135-2579
21603,682135-2579
21604,682135-2579
21605,682135-2579
21606,682135-2579
21607,682135-2579
21608,682135-2579
21609,682135-2579
21610,682135-2579
21611,682135-2579
21612,682135-2579
21613,682135-2579
21614,682135-2579
21615,682135-2579
21616,682135-2579
21617,682135-2579
21618,682135-2579
21619,682135-2579
21620,682135-2579
21621,682135-2579
21622,682135-2579
21623,682135-2579
21624,682135-2579
21625,682135-2579
21626,682135-2579
21627,682135-2579
21628,682135-2579
21629,682135-2579
21630,682135-2579
21631,746233-3159
21632,746233-3159
21633,746233-3159
21634,746233-3159
21635,746233-3159
21636,746233-3159
21637,746233-3159
21638,746233-3159
21639,746233-3159
21640,746233-3159
21641,746233-3159
21642,746233-3159
21643,746233-3159
21644,746233-3159
21645,746233-3159
21646,746233-3159
21647,746233-3159
21648,746233-3159
21649,746233-3159
21650,746233-3159
21651,746233-3159
21652,746233-3159
21653,746233-3159
21654,746233-3159
21655,746233-3159
21656,746233-3159
21657,746233-3159
21658,746233-3159
21659,746233-3159
21660,746233-3159
21661,746233-3159
21662,746233-3159
21663,746233-3159
21664,746233-3159
21665,746233-3159
21666,746233-3159
21667,746233-3159
21668,746233-3159
21669,746233-3159
21670,746233-3159
21671,746233-3159
21672,746233-3159
21673,746233-3159
21674,746233-3159
21675,746233-3159
21676,746233-3159
21677,746233-3159
21678,746233-3159
21679,746233-3159
21680,746233-3159
21681,746233-3159
21682,746233-3159
21683,746233-3159
21684,746233-3159
21685,746233-3159
21686,746233-3159
21687,746233-3159
21688,746233-3159
21689,746233-3159
21690,746233-3159
21691,746233-3159
21692,746233-3159
21693,746233-3159
21694,746233-3159
21695,746233-3159
21696,746233-3159
21697,746233-3159
21698,746233-3159
21699,746233-3159
21700,746233-3159
21701,746233-3159
21702,746233-3159
21703,746233-3159
21704,746233-3159
21705,746233-3159
21706,746233-3159
21707,746233-3159
21708,746233-3159
21709,746233-3159
21710,746233-3159
21711,746233-3159
21712,746233-3159
21713,746233-3159
21714,746233-3159
21715,993738-4536
21716,993738-4536
21717,993738-4536
21718,993738-4536
21719,993738-4536
21720,993738-4536
21721,993738-4536
21722,993738-4536
21723,993738-4536
21724,993738-4536
21725,993738-4536
21726,993738-4536
21727,993738-4536
21728,993738-4536
21729,993738-4536
21730,993738-4536
21731,993738-4536
21732,993738-4536
21733,993738-4536
21734,993738-4536
21735,993738-4536
21736,993738-4536
21737,993738-4536
21738,993738-4536
21739,993738-4536
21740,993738-4536
21741,993738-4536
21742,993738-4536
21743,993738-4536
21744,993738-4536
21745,993738-4536
21746,993738-4536
21747,993738-4536
21748,993738-4536
21749,993738-4536
21750,993738-4536
21751,993738-4536
21752,993738-4536
21753,993738-4536
21754,993738-4536
21755,993738-4536
21756,993738-4536
21757,993738-4536
21758,993738-4536
21759,993738-4536
21760,993738-4536
21761,993738-4536
21762,993738-4536
21763,993738-4536
21764,993738-4536
21765,993738-4536
21766,993738-4536
21767,993738-4536
21768,993738-4536
21769,993738-4536
21770,993738-4536
21771,993738-4536
21772,993738-4536
21773,993738-4536
21774,993738-4536
21775,993738-4536
21776,993738-4536
21777,993738-4536
21778,993738-4536
21779,993738-4536
21780,993738-4536
21781,993738-4536
21782,993738-4536
21783,993738-4536
21784,993738-4536
21785,993738-4536
21786,993738-4536
21787,993738-4536
21788,993738-4536
21789,993738-4536
21790,993738-4536
21791,993738-4536
21792,993738-4536
21793,993738-4536
21794,993738-4536
21795,993738-4536
21796,993738-4536
21797,993738-4536
21798,993738-4536
21799,993738-4536
21800,993738-4536
21801,993738-4536
21802,312938-5286
21803,312938-5286
21804,312938-5286
21805,312938-5286
21806,312938-5286
21807,312938-5286
21808,312938-5286
21809,312938-5286
21810,312938-5286
21811,312938-5286
21812,312938-5286
21813,312938-5286
21814,312938-5286
21815,312938-5286
21816,312938-5286
21817,312938-5286
21818,312938-5286
21819,312938-5286
21820,312938-5286
21821,312938-5286
21822,312938-5286
21823,312938-5286
21824,312938-5286
21825,312938-5286
21826,312938-5286
21827,312938-5286
21828,312938-5286
21829,312938-5286
21830,312938-5286
21831,312938-5286
21832,312938-5286
21833,312938-5286
21834,312938-5286
21835,312938-5286
21836,312938-5286
21837,312938-5286
21838,312938-5286
21839,312938-5286
21840,312938-5286
21841,312938-5286
21842,312938-5286
21843,312938-5286
21844,312938-5286
21845,312938-5286
21846,312938-5286
21847,312938-5286
21848,312938-5286
21849,312938-5286
21850,312938-5286
21851,312938-5286
21852,312938-5286
21853,312938-5286
21854,312938-5286
21855,312938-5286
21856,312938-5286
21857,312938-5286
21858,312938-5286
21859,312938-5286
21860,312938-5286
21861,312938-5286
21862,312938-5286
21863,312938-5286
21864,312938-5286
21865,312938-5286
21866,312938-5286
21867,312938-5286
21868,312938-5286
21869,312938-5286
21870,312938-5286
21871,312938-5286
21872,312938-5286
21873,312938-5286
21874,312938-5286
21875,312938-5286
21876,312938-5286
21877,312938-5286
21878,312938-5286
21879,312938-5286
21880,312938-5286
21881,312938-5286
21882,312938-5286
21883,312938-5286
21884,312938-5286
21885,312938-5286
21886,312938-5286
21887,312938-5286
21888,312938-5286
21889,312938-5286
21890,312938-5286
21891,312938-5286
21892,312938-5286
21893,312938-5286
21894,312938-5286
21895,312938-5286
21896,312938-5286
21897,312938-5286
21898,312938-5286
21899,577007-7120
21900,577007-7120
21901,577007-7120
21902,577007-7120
21903,577007-7120
21904,577007-7120
21905,577007-7120
21906,577007-7120
21907,577007-7120
21908,577007-7120
21909,577007-7120
21910,577007-7120
21911,577007-7120
21912,577007-7120
21913,577007-7120
21914,577007-7120
21915,577007-7120
21916,577007-7120
21917,577007-7120
21918,577007-7120
21919,577007-7120
21920,577007-7120
21921,577007-7120
21922,577007-7120
21923,577007-7120
21924,577007-7120
21925,577007-7120
21926,577007-7120
21927,577007-7120
21928,577007-7120
21929,577007-7120
21930,577007-7120
21931,577007-7120
21932,577007-7120
21933,577007-7120
21934,577007-7120
21935,577007-7120
21936,577007-7120
21937,577007-7120
21938,577007-7120
21939,577007-7120
21940,577007-7120
21941,577007-7120
21942,577007-7120
21943,577007-7120
21944,577007-7120
21945,577007-7120
21946,577007-7120
21947,577007-7120
21948,577007-7120
21949,577007-7120
21950,577007-7120
21951,577007-7120
21952,577007-7120
21953,577007-7120
21954,577007-7120
21955,577007-7120
21956,577007-7120
21957,577007-7120
21958,577007-7120
21959,577007-7120
21960,577007-7120
21961,577007-7120
21962,577007-7120
21963,577007-7120
21964,577007-7120
21965,577007-7120
21966,577007-7120
21967,577007-7120
21968,577007-7120
21969,577007-7120
21970,577007-7120
21971,577007-7120
21972,577007-7120
21973,577007-7120
21974,577007-7120
21975,577007-7120
21976,577007-7120
21977,577007-7120
21978,577007-7120
21979,577007-7120
21980,577007-7120
21981,577007-7120
21982,577007-7120
21983,577007-7120
21984,577007-7120
21985,577007-7120
21986,577007-7120
21987,577007-7120
21988,577007-7120
21989,577007-7120
21990,577007-7120
21991,577007-7120
21992,577007-7120
21993,577007-7120
21994,577007-7120
21995,577007-7120
21996,577007-7120
21997,577007-7120
21998,128083-8887
21999,128083-8887
22000,128083-8887
22001,128083-8887
22002,128083-8887
22003,128083-8887
22004,128083-8887
22005,128083-8887
22006,128083-8887
22007,128083-8887
22008,128083-8887
22009,128083-8887
22010,128083-8887
22011,128083-8887
22012,128083-8887
22013,128083-8887
22014,128083-8887
22015,128083-8887
22016,128083-8887
22017,128083-8887
22018,128083-8887
22019,128083-8887
22020,128083-8887
22021,128083-8887
22022,128083-8887
22023,128083-8887
22024,128083-8887
22025,128083-8887
22026,128083-8887
22027,128083-8887
22028,128083-8887
22029,128083-8887
22030,128083-8887
22031,128083-8887
22032,128083-8887
22033,128083-8887
22034,128083-8887
22035,128083-8887
22036,128083-8887
22037,128083-8887
22038,128083-8887
22039,128083-8887
22040,128083-8887
22041,128083-8887
22042,128083-8887
22043,128083-8887
22044,128083-8887
22045,128083-8887
22046,128083-8887
22047,128083-8887
22048,128083-8887
22049,128083-8887
22050,128083-8887
22051,128083-8887
22052,128083-8887
22053,128083-8887
22054,128083-8887
22055,128083-8887
22056,128083-8887
22057,128083-8887
22058,128083-8887
22059,128083-8887
22060,128083-8887
22061,128083-8887
22062,128083-8887
22063,128083-8887
22064,128083-8887
22065,128083-8887
22066,128083-8887
22067,128083-8887
22068,128083-8887
22069,128083-8887
22070,128083-8887
22071,128083-8887
22072,128083-8887
22073,128083-8887
22074,128083-8887
22075,128083-8887
22076,128083-8887
22077,128083-8887
22078,128083-8887
22079,128083-8887
22080,128083-8887
22081,128083-8887
22082,128083-8887
22083,128083-8887
22084,128083-8887
22085,128083-8887
22086,128083-8887
22087,128083-8887
22088,128083-8887
22089,128083-8887
22090,128083-8887
22091,128083-8887
22092,128083-8887
22093,128083-8887
22094,128083-8887
22095,128083-8887
22096,128083-8887
22097,072616-5319
22098,072616-5319
22099,072616-5319
22100,072616-5319
22101,072616-5319
22102,072616-5319
22103,072616-5319
22104,072616-5319
22105,072616-5319
22106,072616-5319
22107,072616-5319
22108,072616-5319
22109,072616-5319
22110,072616-5319
22111,072616-5319
22112,072616-5319
22113,072616-5319
22114,072616-5319
22115,072616-5319
22116,072616-5319
22117,072616-5319
22118,072616-5319
22119,072616-5319
22120,072616-5319
22121,072616-5319
22122,072616-5319
22123,072616-5319
22124,072616-5319
22125,072616-5319
22126,072616-5319
22127,072616-5319
22128,072616-5319
22129,072616-5319
22130,072616-5319
22131,072616-5319
22132,072616-5319
22133,072616-5319
22134,072616-5319
22135,072616-5319
22136,072616-5319
22137,072616-5319
22138,072616-5319
22139,072616-5319
22140,072616-5319
22141,072616-5319
22142,072616-5319
22143,072616-5319
22144,072616-5319
22145,072616-5319
22146,072616-5319
22147,072616-5319
22148,072616-5319
22149,072616-5319
22150,072616-5319
22151,072616-5319
22152,072616-5319
22153,072616-5319
22154,072616-5319
22155,072616-5319
22156,072616-5319
22157,072616-5319
22158,072616-5319
22159,072616-5319
22160,072616-5319
22161,072616-5319
22162,072616-5319
22163,072616-5319
22164,072616-5319
22165,072616-5319
22166,072616-5319
22167,072616-5319
22168,072616-5319
22169,072616-5319
22170,072616-5319
22171,072616-5319
22172,072616-5319
22173,072616-5319
22174,072616-5319
22175,072616-5319
22176,072616-5319
22177,072616-5319
22178,072616-5319
22179,072616-5319
22180,072616-5319
22181,072616-5319
22182,072616-5319
22183,072616-5319
22184,072616-5319
22185,072616-5319
22186,072616-5319
22187,072616-5319
22188,072616-5319
22189,072616-5319
22190,704506-9023
22191,704506-9023
22192,704506-9023
22193,704506-9023
22194,704506-9023
22195,704506-9023
22196,704506-9023
22197,704506-9023
22198,704506-9023
22199,704506-9023
22200,704506-9023
22201,704506-9023
22202,704506-9023
22203,704506-9023
22204,704506-9023
